Galileo,27,1,0,9,1,2,0,100663296,0,311462537,3796992000,2597748736,42,2863299374,1623146496,1
Galileo,7,1,0,9,4,2,0,100663296,0,311462537,3796992000,2597757791,3849529770,2863287055,2482978816,1
Galileo,7,1,0,9,4,2,0,100663296,0,311462537,3796992000,2597757791,3849529770,2863287055,2482978816,1
Galileo,27,1,0,9,1,2,0,165395959,3791579903,2687893888,835895296,3053305856,42,2863296788,2717859840,1
Galileo,7,1,0,9,4,2,0,151764992,3875465983,2687893872,835878912,2717763720,1074315434,2863288102,3594469376,1
Galileo,7,1,0,9,4,2,0,151764992,3875465983,2687893872,835878912,2717763720,1074315434,2863288102,3594469376,1
Galileo,27,1,0,9,1,2,0,181986287,3830558207,1174396928,2919284736,2147663872,42,2863287629,2571059200,1
Galileo,7,1,0,9,4,2,0,168354783,3831771647,1174396928,2919284736,2147671513,3157623722,2863286497,2894020608,1
Galileo,7,1,0,9,4,2,0,168354783,3831771647,1174396928,2919284736,2147671513,3157623722,2863286497,2894020608,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3009167360,42,2863288235,239026176,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3009178624,966002602,2863300171,1098858496,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3009178624,966002602,2863300171,1098858496,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3009200128,42,2863288455,922697728,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3009212122,3632394282,2863300430,3820961792,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3009212122,3632394282,2863300430,3820961792,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3009232896,42,2863297011,2143240192,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3009247395,258386346,2863289456,1858027520,1
Galileo,7,1,0,9,4,2,0,9786709,1431655765,1431655765,1378484224,3009247395,258386346,2863289456,1858027520,1
Galileo,27,1,0,9,1,2,0,9786709,1431655765,1431655765,1378484224,3009265664,42,2863296223,1199521792,1
